age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
45,2,89028,9,2,10,5,3,0,10520,0,40,41,1
36,2,194630,10,2,5,4,1,1,0,0,40,41,0
18,1,212207,9,7,7,3,1,0,0,0,11,41,0
27,2,204788,9,7,14,5,1,1,0,0,40,41,0
30,2,158688,9,1,8,1,1,0,0,0,40,41,0
34,2,97723,13,1,3,1,1,0,0,0,40,41,1
36,2,193026,13,1,5,1,1,0,0,0,40,41,1
36,1,257250,4,7,7,3,1,0,0,0,75,41,0
48,2,355978,14,1,1,1,1,0,0,0,40,41,0
41,1,200574,15,1,3,1,1,0,0,1977,60,41,1
21,2,376929,3,7,13,5,1,1,0,0,40,4,0
47,0,123219,14,1,3,1,1,0,0,0,38,41,1
41,2,82778,2,1,7,1,1,0,0,0,40,4,0
61,1,115882,2,1,10,1,1,0,0,0,20,41,0
64,2,103021,4,1,10,1,1,0,0,0,40,41,0
35,2,297767,10,4,14,5,2,0,0,0,40,41,0
44,2,259479,9,2,6,4,1,0,0,0,50,41,0
20,2,167787,10,7,5,3,1,1,0,0,20,41,0
23,4,40021,10,2,14,4,1,1,0,0,70,41,0
52,2,245275,6,1,4,2,1,1,0,0,35,41,0
43,2,37402,14,7,1,5,1,1,0,0,25,41,0
32,2,103608,13,1,2,1,3,0,0,0,40,41,0
63,2,137192,13,1,10,1,3,0,0,0,40,27,0
29,2,137618,10,7,4,5,1,1,0,0,41,41,1
42,5,96509,10,1,1,1,3,0,0,0,60,18,0
65,2,196174,6,2,2,5,1,1,0,0,28,41,0
24,2,172612,9,1,10,1,1,0,0,0,40,41,0
42,2,141186,10,7,4,3,1,1,0,0,40,41,0
35,2,228190,9,1,6,1,2,0,0,0,40,41,0
38,3,307404,10,2,14,4,1,1,0,0,40,41,0
26,2,152436,9,2,14,5,1,1,0,0,50,41,0
46,1,182541,9,1,7,1,1,0,0,1672,50,41,0
39,2,282153,10,7,14,3,1,1,0,0,20,41,0
42,2,162003,16,7,3,5,1,0,0,0,36,41,1
36,2,190759,13,1,3,1,1,0,0,0,45,41,1
26,2,208122,10,2,2,5,1,0,0,0,45,41,0
57,2,173832,13,1,5,1,1,0,0,1902,40,41,1
55,2,129173,9,7,2,5,2,0,0,0,40,41,0
35,2,287548,10,1,5,1,1,0,0,0,55,41,1
24,2,146706,10,7,4,5,1,1,0,0,30,41,0
47,2,285200,9,1,10,1,1,0,0,0,40,41,0
34,5,314375,10,1,5,1,1,0,0,0,60,41,1
44,2,203943,13,1,1,1,2,0,0,0,35,41,1
27,2,517000,13,7,14,5,1,0,0,0,35,41,0
36,2,66173,13,7,14,5,1,1,0,0,50,41,0
21,2,182823,13,7,5,3,1,0,0,0,30,41,0
29,2,159479,9,1,6,1,5,0,0,0,55,41,0
25,2,135568,9,1,2,1,1,0,0,0,40,41,0
73,2,333676,9,1,7,1,1,0,0,0,50,41,0
45,2,201699,11,1,8,1,1,0,0,0,40,41,1
28,2,96020,13,1,1,2,1,1,0,0,50,41,1
43,2,176138,13,1,1,1,1,0,0,0,50,41,0
47,2,47496,9,2,10,5,1,0,0,0,42,41,0
20,2,187158,10,7,14,3,1,1,0,0,15,41,0
22,2,249727,10,7,6,3,1,0,0,0,20,41,0
76,1,237624,4,1,10,1,1,0,0,0,10,41,0
24,2,175254,10,7,6,5,2,0,0,0,40,41,0
54,1,42924,10,1,5,1,1,0,0,0,50,41,0
30,2,205950,10,1,8,1,1,0,0,0,40,41,1
33,2,111985,10,1,10,1,1,0,0,0,58,41,0
30,2,167476,10,2,8,5,1,0,0,0,50,41,0
40,2,221172,12,1,1,1,1,0,0,0,50,41,1
49,2,199448,11,2,5,4,1,1,0,0,40,41,0
30,2,313038,9,7,10,5,1,0,0,0,40,41,0
22,2,148431,9,7,14,5,5,1,0,0,40,41,0
19,2,112432,9,1,2,1,1,0,0,0,58,41,0
46,2,57914,9,1,11,1,1,0,0,0,40,41,0
51,2,145166,9,1,14,1,1,0,0,0,50,41,0
56,2,247119,4,6,8,4,5,1,0,0,40,21,0
53,2,196278,10,6,5,5,1,1,0,0,40,41,0
27,2,216481,13,7,3,5,1,1,0,0,40,41,0
46,2,188027,10,7,1,4,1,1,0,0,45,41,0
37,2,66686,9,1,6,1,1,0,0,0,40,41,1
41,2,74775,13,1,4,1,3,0,0,0,30,36,0
30,1,250499,10,1,14,2,1,1,0,0,55,41,1
57,1,192869,9,1,7,1,1,0,0,0,72,41,0
44,5,121352,10,1,1,1,1,0,0,0,50,41,0
32,1,70985,9,1,7,1,1,0,4064,0,40,41,0
27,1,123116,9,1,6,1,1,0,0,0,40,41,0
57,4,339163,10,6,14,4,1,1,0,0,40,4,0
59,1,124771,13,1,7,1,1,0,0,0,30,41,0
32,2,167531,15,1,3,2,3,1,15024,0,50,41,1
22,2,199266,13,7,1,5,1,1,0,0,30,41,0
39,2,190728,9,7,14,5,1,1,0,0,40,41,0
43,2,99212,11,1,1,1,1,0,3103,0,48,41,1
38,4,421446,13,1,1,1,2,0,0,0,50,41,1
61,2,215944,5,2,5,5,1,0,0,0,25,41,0
24,2,72310,10,7,5,3,1,0,0,0,43,41,0
25,2,57512,10,7,5,5,1,0,0,0,45,41,0
44,2,89413,11,1,10,1,1,0,0,0,40,41,0
55,4,28151,9,2,14,5,1,1,0,0,40,41,1
90,2,46786,13,1,5,1,1,0,9386,0,15,41,1
30,2,226943,9,2,14,4,1,1,0,0,35,41,0
44,2,182402,9,1,10,1,1,0,0,0,40,41,1
36,2,305352,6,2,10,4,2,0,0,0,40,41,0
63,5,189253,10,1,1,1,1,0,0,0,45,41,1
60,2,296485,3,1,6,1,1,0,0,0,40,41,0
34,1,204375,15,7,3,5,1,1,0,0,60,41,1
49,1,249585,7,1,1,1,1,0,0,0,65,41,0
47,2,148995,14,1,1,1,1,0,0,0,65,41,1
42,5,168071,9,1,5,1,1,0,0,0,43,41,1
53,2,194995,3,1,10,1,1,0,0,0,45,25,0
23,2,211049,10,7,9,5,1,1,4101,0,40,41,0
20,2,50397,10,1,5,1,2,0,0,0,35,41,0
43,2,177905,9,1,2,1,1,0,3908,0,40,41,0
32,2,204374,15,1,3,1,1,0,0,1977,60,41,1
43,2,60001,13,2,5,4,1,0,0,0,44,41,1
31,2,223046,9,1,6,1,1,0,0,0,60,41,0
24,2,154571,10,7,14,3,3,0,0,0,20,41,0
39,2,67136,11,4,14,5,3,0,0,0,40,41,0
29,2,188675,10,1,10,1,2,0,0,0,40,2,1
20,2,390817,3,7,2,5,1,0,0,0,25,4,0
42,2,30424,7,4,4,4,1,1,0,0,38,41,0
53,2,548361,9,1,10,1,1,0,0,0,40,41,0
20,2,189148,9,1,2,1,1,0,0,0,48,41,0
58,1,266707,2,1,6,1,1,0,0,2179,18,41,0
51,1,311569,9,2,5,5,1,0,0,0,40,41,0
25,2,187653,9,7,2,5,1,0,0,0,48,41,0
38,2,235379,12,7,3,4,1,1,0,0,36,41,0
41,2,188615,10,1,10,1,1,0,0,0,40,41,1
58,2,322691,13,1,8,1,1,0,0,0,40,41,1
25,2,184698,6,7,8,5,1,0,0,0,40,21,0
50,2,144361,9,1,10,1,1,0,0,0,40,41,0
32,2,130057,13,1,1,1,1,0,0,0,45,41,1
31,5,117963,16,7,3,3,1,0,0,0,40,41,0
22,2,123876,10,7,4,3,1,1,0,0,20,41,0
37,2,248445,9,2,2,4,1,0,0,0,40,22,0
32,2,207172,10,7,5,4,1,1,0,0,40,41,0
46,0,119904,15,7,3,5,1,1,0,1564,55,41,1
62,2,134768,9,1,6,1,1,0,0,0,40,41,1
56,2,132026,13,1,5,1,2,0,7688,0,45,41,1
37,2,60722,10,2,1,5,3,1,0,0,40,28,1
41,2,648223,2,3,7,4,1,0,0,0,40,4,0
56,2,298695,4,1,8,1,1,0,0,0,48,41,0
20,2,219835,10,7,2,5,1,0,0,0,30,41,0
34,1,313729,13,1,5,1,1,0,0,0,60,41,1
45,2,140644,9,1,5,1,1,0,0,0,50,41,1
30,2,203488,10,1,8,1,1,0,0,0,40,41,1
51,1,132341,9,1,1,1,1,0,0,0,45,41,1
27,2,161683,7,1,8,1,1,0,0,0,42,41,0
38,2,312771,11,1,5,1,1,0,0,0,40,41,1
39,2,258102,10,1,2,1,1,0,0,0,50,41,0
47,2,254367,10,1,1,1,1,0,0,0,50,41,1
43,2,152629,9,1,10,1,1,0,0,0,40,41,1
46,4,141058,9,1,1,1,1,0,0,0,65,41,0
41,2,233130,10,1,10,1,1,0,0,0,40,41,1
20,2,406641,9,7,14,5,1,1,0,0,30,41,0
30,0,119422,6,1,14,1,1,0,0,0,40,41,0
30,2,255486,9,1,4,1,2,0,0,0,25,41,0
22,2,161532,10,7,2,3,1,0,0,0,35,41,0
25,2,75759,9,1,6,1,1,0,0,0,44,41,1
18,2,163332,9,7,5,3,1,1,0,0,22,41,0
50,2,34832,13,1,9,1,1,0,15024,0,40,41,1
28,2,37933,9,7,4,5,2,1,0,0,48,41,0
21,2,165107,10,7,13,3,1,1,0,0,40,41,0
37,2,126011,11,2,9,3,1,0,0,0,40,41,0
28,3,56651,13,7,3,3,2,1,0,0,40,41,0
23,2,522881,3,1,4,1,1,0,0,0,35,4,0
32,2,191777,11,7,1,5,2,1,0,0,35,7,0
27,2,132686,8,7,8,3,1,0,0,0,50,41,0
55,2,201112,9,2,3,4,2,1,0,0,40,41,0
44,2,174283,9,1,10,1,1,0,0,0,40,41,1
25,2,208591,13,7,3,3,1,0,0,0,40,41,0
29,2,126399,9,2,5,4,1,1,0,0,32,41,0
50,2,142073,9,3,1,5,1,1,0,0,55,41,0
18,2,395567,9,7,2,3,1,0,0,0,40,41,0
74,2,180455,13,6,4,5,1,1,0,0,8,41,0
22,2,235853,5,7,5,5,1,0,0,0,40,41,0
27,2,160731,13,1,3,1,1,0,0,0,40,41,0
27,0,31935,10,7,9,3,1,1,0,0,80,41,0
41,2,35166,15,1,3,1,1,0,15024,0,50,41,1
24,2,161092,10,1,14,1,1,0,7298,0,40,41,1
23,2,223019,9,7,14,3,1,1,0,0,40,41,0
34,1,179673,15,1,3,1,1,0,7688,0,60,41,1
46,0,248895,13,1,1,1,1,0,0,0,40,41,1
32,2,200323,15,7,3,5,1,0,0,0,60,41,0
41,2,230020,9,1,10,1,5,0,0,0,40,41,0
29,2,134890,11,1,7,1,1,0,0,0,40,41,1
48,2,162096,5,1,8,4,3,1,0,0,45,26,0
51,2,103824,9,7,4,5,2,0,0,0,40,19,0
34,0,61431,8,7,14,5,2,1,0,0,40,41,0
58,2,197319,13,1,1,1,1,0,0,0,45,41,1
52,2,183618,9,1,2,1,1,0,0,0,40,41,0
37,1,268598,13,1,1,1,5,0,7298,0,50,5,1
53,2,263729,10,4,14,5,1,1,0,0,40,41,0
54,2,39493,11,1,6,1,1,0,0,0,20,41,0
36,2,185360,9,1,5,1,1,0,0,0,60,41,0
25,2,132661,11,7,14,3,1,1,0,0,60,41,0
20,2,266400,10,7,3,3,1,1,0,0,48,41,0
23,2,433669,12,7,14,5,1,0,0,0,40,41,0
39,5,216473,13,1,1,1,1,0,0,0,60,41,1
20,1,217404,6,7,8,3,1,0,0,0,40,41,0
28,2,227778,11,7,4,4,2,0,0,0,40,41,0
73,0,96262,9,6,14,5,1,1,0,0,40,41,0
67,2,247566,9,1,11,1,1,0,0,0,24,41,0
56,2,139616,13,2,1,5,1,0,0,0,45,41,1
32,2,73585,11,1,10,1,1,0,0,0,40,41,0
42,2,37869,10,2,8,5,1,0,0,1590,40,41,0
33,2,165814,9,1,4,1,2,0,0,0,40,41,0
37,2,108913,9,7,4,5,1,0,0,0,40,41,0
33,2,34975,10,1,1,1,1,0,0,0,45,41,0
31,2,157078,6,7,14,4,1,1,0,0,40,41,0
59,2,232672,14,1,1,1,1,0,0,0,40,41,1
21,2,294295,9,7,14,4,1,0,0,0,40,41,0
58,5,130454,10,1,1,1,1,0,0,0,50,41,1
24,4,461678,6,7,4,5,1,0,0,0,40,41,0
26,0,252284,10,1,11,1,1,0,0,0,40,41,0
26,2,256737,7,1,6,1,1,0,0,0,40,41,0
33,4,96480,14,7,3,5,1,1,0,0,40,9,0
25,2,234263,13,7,5,5,1,0,0,0,40,41,0
21,2,109952,6,1,8,1,1,0,0,0,50,41,0
24,2,262570,9,7,8,5,1,0,0,0,40,41,0
39,1,65716,12,1,14,2,1,1,0,0,40,41,1
68,2,201732,10,2,14,4,1,1,0,0,40,41,0
66,1,174788,10,7,5,5,1,1,0,0,20,41,0
38,2,278924,13,7,7,5,1,0,0,0,40,41,0
41,2,101593,14,1,1,1,1,0,0,0,50,41,1
37,2,342768,9,1,10,1,1,0,0,0,40,41,0
54,1,242606,14,1,5,1,1,0,4386,0,45,41,1
27,0,176727,13,7,3,5,1,0,0,0,40,41,0
49,2,99179,13,7,3,5,1,1,0,0,40,41,0
19,0,354104,10,7,3,3,1,0,0,0,10,41,0
25,2,61956,10,7,6,5,1,0,0,0,50,41,0
47,3,137917,10,1,14,1,2,0,0,0,40,41,1
40,2,224658,10,1,5,4,1,0,0,0,40,41,0
38,2,51100,13,2,1,5,1,0,3325,0,40,41,0
25,2,224361,9,7,4,5,1,0,0,0,40,41,0
25,2,362912,10,7,10,3,1,1,0,0,50,41,0
23,2,218782,6,7,2,4,5,0,0,0,40,41,0
28,2,103389,14,2,5,3,1,1,0,0,40,41,0
29,2,308944,9,3,10,5,1,0,0,0,40,41,0
32,2,140092,7,1,10,1,1,0,0,0,40,41,0
34,2,202210,9,7,4,4,2,1,0,0,40,41,0
52,2,416059,13,1,3,1,2,0,0,0,40,41,1
33,1,281030,9,1,7,1,1,0,0,0,94,41,0
19,2,169758,10,7,5,3,1,0,0,0,35,41,0
68,2,193666,16,1,3,1,1,0,20051,0,55,41,1
41,2,139907,6,7,2,4,1,0,0,0,50,41,0
18,5,119422,9,7,4,4,3,1,0,0,30,3,0
29,2,149324,10,1,10,1,1,0,0,1485,40,41,1
40,2,259307,14,1,1,1,1,0,0,0,50,41,1
51,1,74160,14,2,3,4,1,0,0,0,60,41,1
49,2,134797,10,2,14,5,1,0,0,0,40,41,0
20,0,41103,10,7,4,3,1,1,0,0,20,41,0
38,4,193026,9,1,10,1,1,0,0,0,50,41,1
57,2,303986,3,7,4,5,1,0,0,0,40,1,0
35,2,126569,10,1,5,1,1,0,4064,0,40,41,0
66,2,166461,7,1,5,1,1,0,0,0,26,41,0
25,2,254746,11,7,14,5,1,1,0,0,40,41,0
70,2,282642,9,1,2,1,1,0,0,2174,40,41,1
59,1,136413,4,1,7,1,1,0,0,0,48,41,0
25,2,131463,13,1,3,1,1,0,0,0,40,41,0
44,4,177240,15,7,3,5,1,0,10520,0,40,41,1
37,2,218490,14,1,1,1,1,0,0,0,55,22,1
21,2,20728,9,7,5,3,1,1,4101,0,40,41,0
47,3,117628,9,1,10,1,1,0,0,0,40,41,1
20,2,91939,9,7,14,5,2,1,0,1721,30,41,0
32,0,175931,9,1,11,1,1,0,0,0,40,41,0
28,2,309566,9,7,14,4,1,1,0,0,20,41,0
53,2,123703,9,2,6,5,1,0,0,0,40,41,0
58,2,29928,10,1,5,2,1,1,0,0,36,41,0
22,2,167868,9,7,5,5,1,1,0,0,30,41,0
23,2,235894,7,1,1,1,1,0,0,0,55,41,0
21,2,189888,9,7,2,5,1,0,3325,0,60,41,0
36,2,111545,9,1,10,1,1,0,0,0,70,41,0
39,2,175972,10,1,4,2,1,1,0,0,15,41,0
34,4,254270,13,7,3,5,1,1,0,0,40,41,0
41,4,185057,14,7,3,5,1,1,0,0,40,41,0
72,2,157593,13,1,5,1,1,0,1455,0,6,41,0
34,2,101345,9,1,4,2,1,1,0,0,40,41,1
51,4,176751,13,1,3,1,1,0,0,1902,40,41,1
32,1,97723,11,7,10,5,1,0,0,0,40,41,0
38,2,127601,10,6,1,5,1,1,0,0,40,41,1
37,2,227597,10,1,10,1,1,0,0,0,40,41,0
21,2,250051,10,7,3,3,1,1,0,0,10,41,0
26,2,284078,10,7,14,5,1,0,0,0,40,41,0
34,2,207668,10,1,2,1,1,0,0,1887,40,41,1
18,2,163787,10,7,5,3,1,1,0,0,15,41,0
27,2,119170,7,7,1,4,1,1,0,0,45,41,0
20,2,188612,10,7,14,3,1,1,0,0,38,35,0
36,2,114605,11,1,14,1,1,0,0,0,40,41,1
32,2,164197,13,1,1,1,1,0,0,0,60,41,1
54,2,329266,9,1,10,1,1,0,0,0,44,41,1
34,4,207383,14,6,3,5,1,1,0,0,40,41,0
46,2,123598,10,1,5,1,1,0,0,0,48,41,1
33,2,259931,7,4,8,4,1,0,0,0,30,41,0
32,2,134737,13,1,3,1,1,0,99999,0,50,41,1
42,2,106900,11,7,9,5,1,0,0,0,40,41,0
30,2,87054,9,1,10,1,1,0,0,0,50,41,0
37,2,82622,10,1,4,1,1,0,0,0,40,41,1
28,2,181659,9,1,8,1,1,0,0,0,40,41,0
25,2,321205,13,7,1,5,1,0,4101,0,35,41,0
44,1,231348,10,1,4,1,1,0,0,0,40,41,1
40,2,276096,9,1,8,1,1,0,0,0,40,41,0
36,2,290560,10,1,1,1,1,0,0,0,45,41,0
21,2,307315,10,7,14,4,1,0,0,0,40,41,0
39,0,99156,16,1,3,1,1,0,0,0,50,41,1
24,2,237928,13,7,3,5,1,0,0,0,39,41,0
46,2,153501,9,7,6,5,4,0,0,0,40,41,0
47,2,189680,13,1,5,1,1,0,0,1977,40,41,1
35,2,374524,15,1,3,1,1,0,0,0,75,41,1
60,1,127805,4,1,6,1,1,0,0,0,40,41,1
35,2,150217,13,1,4,2,1,1,0,0,24,12,0
33,2,295649,9,4,4,4,1,1,0,0,40,26,0
21,2,197182,12,7,3,5,1,1,0,0,40,41,0
37,2,241998,13,1,9,1,1,0,0,0,50,41,1
48,3,156410,9,1,14,1,2,0,0,0,50,41,1
58,2,473836,4,6,7,4,1,1,0,0,45,24,0
21,2,198431,9,7,2,5,1,1,0,0,40,41,0
22,2,113936,9,7,2,3,1,0,0,0,40,41,0
22,2,318915,9,7,4,4,1,1,0,0,40,41,0
28,1,175406,14,1,1,2,1,1,0,0,30,41,1
23,3,320294,9,7,3,5,1,0,0,0,40,41,0
58,0,400285,9,1,14,1,2,0,0,0,40,41,1
38,4,227154,13,1,10,1,3,0,0,0,40,11,0
49,2,298659,9,1,5,1,1,0,0,0,15,4,0
47,2,212120,13,1,1,1,1,0,0,0,45,41,1
50,2,320510,13,1,1,1,1,0,0,1902,40,41,1
21,2,175800,9,7,3,4,1,1,0,0,55,41,0
55,2,170169,9,4,14,5,1,1,0,0,40,41,0
47,2,344157,7,2,2,5,1,0,0,0,40,41,0
19,2,199441,9,7,3,5,1,1,0,0,40,41,0
47,2,225456,9,7,9,4,1,0,0,0,50,41,0
36,2,61178,7,1,10,1,1,0,0,0,40,41,0
28,4,175262,12,1,11,1,1,0,0,2002,40,7,0
42,2,152568,9,6,5,4,4,1,0,0,40,41,0
41,2,182108,14,7,3,5,1,1,27828,0,35,41,1
46,2,273771,13,1,5,1,1,0,99999,0,40,41,1
32,2,208291,9,1,5,1,1,0,0,0,50,41,0
34,2,224358,6,7,4,4,2,1,0,0,40,41,0
33,2,55176,4,1,10,1,1,0,0,0,40,41,0
60,0,152711,13,1,1,1,1,0,0,0,40,41,1
53,2,68684,9,1,6,1,1,0,0,0,40,41,0
24,2,185452,13,7,9,5,1,1,0,0,50,41,0
39,3,175232,10,1,2,1,1,0,0,1977,60,41,1
23,2,173851,10,7,10,5,1,0,0,0,40,41,0
36,4,51424,9,2,14,4,1,1,0,0,40,41,0
19,2,123416,8,4,3,3,1,1,1055,0,40,41,0
26,2,262656,9,7,14,3,1,1,0,0,40,41,0
38,2,233194,9,1,5,1,2,0,0,0,40,41,1
41,2,290660,13,1,10,1,1,0,7688,0,55,41,1
22,2,151105,10,7,5,4,1,1,0,0,18,41,0
38,2,179117,12,7,8,5,2,1,10520,0,50,41,1
39,2,317434,9,1,10,1,1,0,0,0,40,41,0
35,0,126569,9,1,10,1,1,0,7298,0,40,41,1
38,4,745768,10,2,1,4,2,1,0,0,45,41,0
19,2,69927,9,1,4,2,2,1,0,0,16,41,0
26,2,302603,9,7,6,3,1,0,0,0,45,41,0
52,2,46788,13,2,10,4,1,0,0,0,25,41,0
41,2,289886,3,1,4,1,5,0,0,1579,40,35,0
45,2,179135,9,2,14,5,1,1,0,0,40,41,0
58,3,175873,10,1,14,1,1,0,0,0,40,41,1
34,2,57426,13,7,5,5,1,0,0,0,45,41,0
36,2,312206,9,1,8,1,1,0,0,0,40,41,0
19,6,344858,9,7,7,3,1,0,0,0,20,41,0
26,0,177035,7,2,4,4,1,1,0,0,40,41,0
60,2,88055,6,1,6,1,1,0,0,0,40,41,0
35,1,111095,9,1,1,1,1,0,0,0,50,41,0
39,2,192251,6,2,4,5,1,1,0,0,60,41,0
27,2,29807,9,4,2,4,1,1,0,0,40,28,0
26,3,211596,14,7,3,5,1,0,0,0,40,41,0
17,2,268276,8,7,4,3,1,0,0,0,12,41,0
59,1,181070,9,1,5,1,1,0,0,0,40,7,1
53,4,20676,9,1,1,1,4,0,0,0,48,41,0
35,2,115803,7,2,6,5,1,0,0,0,40,41,0
34,4,124827,10,1,1,1,1,0,0,0,40,41,1
36,2,95336,9,1,9,1,1,0,0,0,45,41,1
36,2,257942,9,1,5,1,1,0,0,0,40,41,0
21,2,72593,9,7,4,3,1,0,0,0,40,41,0
29,2,147340,10,7,5,3,1,1,0,0,40,41,0
35,2,185325,13,1,3,1,1,0,0,0,50,41,1
59,1,357943,13,1,1,1,1,0,0,0,40,41,1
22,2,215395,10,7,4,5,1,0,0,1602,10,41,0
50,4,30682,14,1,3,1,1,0,0,0,50,41,0
24,3,29591,13,7,3,5,5,1,0,0,40,41,0
36,2,215392,13,2,9,5,1,1,0,0,40,41,0
31,2,110554,9,1,8,2,1,1,4386,0,40,41,1
42,1,133584,10,1,10,1,1,0,0,0,40,22,0
38,2,210438,4,2,5,4,1,1,0,0,40,41,0
52,2,256916,9,1,1,1,1,0,0,0,40,41,0
46,2,73541,6,2,10,5,1,0,0,0,40,41,0
23,2,109952,10,1,10,1,1,0,0,0,60,41,0
54,2,197975,3,1,5,1,1,0,0,0,51,41,0
27,2,401723,9,7,14,5,2,1,0,0,40,41,0
42,2,179524,13,4,4,5,1,1,0,0,50,41,0
33,0,296282,9,1,10,1,1,0,0,0,40,41,0
19,2,145844,12,7,1,5,1,1,0,0,50,41,0
59,2,191965,7,1,4,2,1,1,3908,0,28,41,0
54,2,96792,9,6,4,4,1,1,0,0,32,41,0
48,2,185041,4,1,6,1,1,0,0,1672,55,41,0
45,2,347834,9,2,14,5,1,1,0,0,40,41,0
36,2,215373,13,7,1,5,1,0,0,0,70,41,0
35,1,169426,12,1,10,1,1,0,0,0,40,41,0
47,2,202856,10,2,14,5,1,1,0,0,36,41,0
33,2,50276,13,7,1,5,1,0,0,0,40,41,0
48,1,187454,13,1,3,1,1,0,0,0,40,41,0
42,2,126098,9,4,10,4,2,1,0,0,40,41,0
19,2,250639,10,7,4,3,1,0,0,0,24,41,0
64,5,195366,13,1,3,1,1,0,0,0,40,41,0
51,1,186845,13,1,7,1,1,0,0,0,8,41,0
20,3,119156,9,7,14,4,1,0,0,0,20,41,0
28,2,162343,9,7,4,5,1,0,0,0,40,5,0
52,2,108435,14,1,1,1,1,0,0,1902,50,34,1
29,1,394927,10,7,10,5,1,0,0,0,45,41,0
51,2,172281,13,4,5,5,1,0,0,0,40,41,0
36,2,370767,9,1,3,1,1,0,0,2377,60,41,0
43,2,352005,13,1,5,1,1,0,15024,0,45,41,1
52,2,165681,10,1,1,1,1,0,0,0,40,41,0
50,2,258819,9,2,10,5,1,0,0,0,40,41,1
25,2,130793,10,2,4,5,1,0,0,0,30,41,0
36,2,118909,12,7,14,4,2,1,0,0,40,2,0
44,2,202466,10,1,1,2,1,1,0,0,60,41,0
47,2,161558,6,3,6,5,2,0,0,0,45,41,0
32,2,188246,9,2,10,3,1,0,0,0,40,41,0
37,2,160120,14,7,3,4,3,0,0,0,40,27,0
40,2,144594,9,1,14,1,1,0,2829,0,40,41,0
34,1,123429,9,1,5,1,1,0,0,0,60,41,0
35,5,340110,10,1,5,1,1,0,0,0,50,41,1
26,2,523067,10,7,3,3,1,0,0,0,3,22,0
49,1,113513,13,1,7,1,1,0,0,0,50,41,0
46,1,320421,13,3,3,5,1,0,0,0,25,41,0
31,4,295589,10,7,14,3,2,0,0,0,40,41,0
22,2,370548,11,7,10,5,1,0,0,0,30,41,0
20,2,120572,10,7,4,5,1,1,0,0,12,41,0
52,2,110977,16,7,1,5,1,0,0,0,40,41,1
26,2,55860,10,7,14,5,2,1,0,0,40,41,0
34,2,158800,13,1,1,1,1,0,0,0,50,41,1
31,2,131568,5,7,8,5,1,0,0,0,40,41,0
46,2,173613,9,2,5,4,1,1,0,0,30,41,0
22,2,216867,4,1,8,1,1,0,0,0,40,4,0
38,2,104089,11,7,10,3,1,0,0,0,40,41,0
35,2,208106,9,1,5,1,1,0,0,0,40,16,0
27,0,340269,10,7,11,5,1,0,0,0,40,41,0
27,2,236246,12,1,1,1,1,0,0,0,40,41,0
46,2,213408,10,2,5,4,1,1,0,0,40,1,0
19,2,302945,10,7,14,3,1,0,0,0,10,15,0
20,2,262749,10,7,4,3,1,0,0,0,35,41,0
34,3,198265,13,1,11,1,1,0,0,0,60,41,0
49,2,170871,14,1,1,1,1,0,0,0,45,41,1
27,2,177761,10,1,7,1,5,0,0,0,50,41,0
59,2,175689,10,1,14,2,1,1,0,0,14,1,1
45,2,205100,13,1,1,1,1,0,15024,0,60,41,1
21,2,77759,10,7,5,3,1,1,0,0,15,41,0
51,0,77905,11,2,3,4,1,1,0,0,40,41,0
41,0,116520,16,1,3,1,1,0,0,0,40,41,1
49,2,180532,14,3,3,5,1,0,0,0,40,41,0
51,2,508891,9,2,8,3,2,0,0,0,40,41,0
20,2,211345,10,7,2,3,1,1,0,0,20,41,0
69,1,170877,9,1,5,1,1,0,0,0,48,41,0
43,2,184105,9,1,2,1,1,0,0,0,50,41,0
50,2,150941,9,2,8,4,2,1,0,0,44,41,0
32,2,303942,9,1,8,1,1,0,0,0,40,41,0
27,4,273929,9,7,7,3,1,0,0,0,40,41,0
38,2,197077,9,1,4,1,1,0,0,0,40,41,0
62,2,162825,9,1,8,1,1,0,0,0,40,41,1
46,2,159869,9,2,1,5,1,0,0,0,44,41,0
21,2,227986,9,7,8,4,1,1,0,0,40,41,0
36,2,137527,13,7,14,5,1,1,0,0,50,41,0
36,2,180150,8,2,2,5,1,0,0,0,40,41,0
23,2,239539,9,7,8,3,3,0,0,0,40,11,0
58,2,281792,13,1,3,1,1,0,0,0,40,41,1
40,2,224799,13,1,3,1,1,0,0,0,45,41,0
64,2,292639,10,1,1,2,1,1,10566,0,35,41,0
66,2,22313,7,1,10,1,1,0,0,0,20,41,0
42,2,194636,9,1,5,1,1,0,0,0,40,41,0
55,2,156089,10,6,14,4,1,1,0,0,40,41,0
53,2,193720,10,1,1,1,1,0,0,1977,40,41,1
25,2,218667,9,1,2,1,1,0,0,0,40,41,0
39,2,358837,10,7,9,4,2,1,0,0,40,41,0
20,2,174685,9,7,4,3,1,0,0,0,40,41,0
32,2,168854,9,1,4,1,1,0,0,0,54,41,0
28,2,133696,13,7,5,4,1,0,0,0,65,41,0
23,3,350680,12,7,1,3,1,1,0,0,40,12,0
18,2,115215,9,7,4,3,1,0,0,0,25,41,0
43,1,152958,9,1,1,1,1,0,0,0,35,41,1
29,2,217200,9,1,10,1,1,0,0,0,40,41,0
32,2,235124,10,1,11,1,1,0,0,0,46,21,0
31,4,144949,9,2,10,4,1,0,0,0,40,41,0
